1090	170	19
280	170	5
480	170	8
670	170	11
870	170	14
1080	170	18
1270	170	21
1480	170	25
1670	170	28
1860	170	31
2060	170	35
2260	170	38
2460	170	41
2670	170	45
2860	160	45
3070	170	52
3270	160	52
3470	160	55
3660	160	58
3870	160	61
4060	160	64
4270	160	68
4470	160	71
4670	160	74
4870	160	77
5070	160	81
5260	160	84
5470	160	87
5660	160	90
5860	160	93
6070	160	97
6270	160	100
6460	160	103
6660	160	106
6860	160	109
7060	160	112
7270	160	116
7460	160	119
7660	160	122
7860	160	125
8060	160	128
8260	160	132
8460	160	135
8660	160	138
8870	160	141
9070	160	145
9260	160	148
9460	150	141
9660	150	144
9850	150	147
10060	150	150
10270	150	154
10460	150	156
10660	150	159
10870	150	163
11060	150	165
11260	150	168
11460	140	160
11660	140	163
11860	140	166
12050	140	168
12260	140	171
12470	130	162
12660	130	164
12870	130	167
13060	130	169
13260	120	159
13460	120	161
13660	110	150
13860	110	152
14060	100	140
14270	90	128
14460	90	130
14660	70	102
14870	60	89
15060	50	75
15260	50	76
15450	10	15
15660	0	0
15650	0	0
15650	0	0
15660	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15660	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15650	0	0
15640	0	0
15650	0	0
15650	0	0
15650	0	0
15640	0	0
15640	0	0
15650	0	0
15650	0	0
15640	0	0
15650	0	0
15640	0	0
15640	0	0
15650	0	0
15640	0	0
15640	0	0
15640	0	0
15640	0	0
15640	0	0
15640	0	0
15640	0	0
15640	0	0
