480	2690	129
970	2690	261
1480	2690	398
1980	2690	532
2470	2680	661
2970	2680	795
3470	2670	926
3980	2670	1062
4480	2670	1196
4970	2660	1322
5470	2660	1455
5980	2650	1584
6470	2640	1708
6970	2640	1840
7460	2640	1969
7970	2640	2104
8470	2640	2236
8970	2630	2359
9470	2630	2490
9970	2630	2622
10470	2630	2753
10960	2630	2882
11460	2620	3002
11970	2620	3136
12470	2610	3254
12970	2610	3385
13470	2600	3502
13960	2590	3615
14470	2580	3733
14970	2560	3832
15450	2530	3908
15970	2480	3960
16470	2400	3952
16970	2280	3869
17470	2100	3668
17970	1820	3270
19380	0	0
19380	0	0
19390	0	0
19380	0	0
19390	0	0
19380	0	0
19380	0	0
19380	0	0
19380	0	0
19380	0	0
19380	0	0
