140	5590	78
270	5590	151
480	5590	268
670	5590	374
870	5590	486
1080	5580	602
1270	5590	709
1480	5580	825
1670	5580	931
1870	5580	1043
2070	5580	1155
2270	5580	1266
2470	5580	1378
2670	5580	1489
2860	5580	1595
3070	5580	1713
3270	5580	1824
3470	5580	1936
3670	5580	2047
3870	5580	2159
4060	5570	2261
4270	5570	2378
4470	5570	2489
4670	5570	2601
4870	5570	2712
5070	5570	2823
5270	5560	2930
5470	5560	3041
5670	5560	3152
5860	5560	3258
6070	5560	3374
6270	5560	3486
6460	5560	3591
6670	5550	3701
6860	5550	3807
7070	5550	3923
7270	5550	4034
7460	5550	4140
7660	5550	4251
7870	5550	4367
8060	5540	4465
8270	5540	4581
8470	5540	4692
8660	5540	4797
8870	5540	4913
9070	5540	5024
9260	5530	5120
9460	5540	5240
9660	5530	5341
9860	5530	5452
10060	5530	5563
10270	5530	5679
10460	5530	5784
10660	5520	5884
10860	5520	5994
11070	5520	6110
11260	5520	6215
11450	5510	6308
11660	5510	6424
11870	5510	6540
12050	5510	6639
12260	5510	6755
12470	5500	6858
12660	5500	6963
12870	5500	7078
13060	5490	7169
13260	5490	7279
13460	5490	7389
13660	5480	7485
13860	5480	7595
14070	5470	7696
14270	5470	7805
14460	5460	7895
14670	5440	7980
14870	5430	8074
15060	5410	8147
15260	5390	8225
15450	5360	8281
15670	5320	8336
15860	5290	8389
16060	5240	8415
16260	5180	8422
16470	5110	8416
16660	5040	8396
16860	4940	8328
17060	4830	8239
17260	4690	8094
17460	4530	7909
17670	4330	7651
17860	4110	7340
18070	3850	6956
18270	3530	6449
18470	3180	5873
18660	2740	5112
18870	2240	4226
19050	1940	3695
19260	1130	2176
19460	320	622
19550	90	175
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19540	0	0
19540	0	0
19540	0	0
19550	0	0
19550	0	0
19550	0	0
19540	0	0
19540	0	0
19550	0	0
19540	0	0
19540	0	0
19540	0	0
19540	0	0
19550	0	0
19540	0	0
19540	0	0
