480	1470	71
970	1470	143
1480	1470	218
1980	1470	291
2470	1470	363
2960	1470	435
3470	1460	506
3980	1460	581
4480	1460	654
4980	1450	722
5470	1450	793
5980	1440	861
6460	1440	930
6960	1440	1002
7460	1440	1074
7970	1430	1139
8470	1430	1211
8970	1430	1282
9460	1430	1352
9970	1430	1425
10460	1420	1485
10960	1420	1556
11460	1420	1627
11970	1420	1699
12470	1410	1758
12970	1410	1828
13470	1400	1885
13960	1390	1940
14460	1380	1995
14970	1360	2035
15460	1340	2071
15970	1300	2076
16470	1230	2025
16970	1150	1951
17470	1010	1764
18960	0	0
18960	0	0
18960	0	0
18960	0	0
18960	0	0
18960	0	0
18950	0	0
18960	0	0
18950	0	0
18960	0	0
18960	0	0
18950	0	0
