480	390	19
970	390	38
1480	390	58
1970	390	76
2470	390	96
2970	390	115
3470	390	135
3970	390	154
4470	390	174
4970	390	193
5470	390	213
5970	390	232
6460	390	251
6960	390	271
7460	390	290
7970	390	310
8470	380	321
8960	380	340
9460	380	359
9960	380	378
10460	380	397
10950	380	416
11450	380	435
11970	370	442
12460	370	461
12960	360	466
13460	350	471
13960	340	474
14460	320	462
14960	300	448
15460	260	401
15980	200	319
17050	0	0
17050	0	0
17050	0	0
17060	0	0
17060	0	0
17060	0	0
17060	0	0
17060	0	0
17060	0	0
17060	0	0
17060	0	0
17070	0	0
17060	0	0
17070	0	0
17070	0	0
