480	5410	260
970	5410	525
1480	5410	801
1980	5390	1067
2470	5380	1328
2970	5370	1594
3470	5360	1859
3970	5350	2123
4480	5340	2392
4970	5330	2649
5470	5310	2904
5980	5300	3169
6470	5260	3403
6970	5260	3666
7460	5250	3916
7980	5240	4181
8470	5240	4438
8970	5230	4691
9470	5230	4952
9970	5220	5204
10470	5210	5454
10960	5200	5699
11460	5190	5947
11970	5190	6212
12470	5180	6459
12970	5160	6692
13470	5140	6923
13960	5110	7133
14470	5060	7321
14960	4970	7435
15460	4850	7498
15970	4650	7426
16470	4360	7180
16970	3930	6669
17480	3300	5768
18810	0	0
18820	0	0
18820	0	0
18820	0	0
18810	0	0
18810	0	0
18810	0	0
18810	0	0
18810	0	0
18810	0	0
18810	0	0
18810	0	0
