490	7510	368
970	7510	728
1480	7510	1111
1980	7470	1479
2470	7460	1842
2970	7440	2209
3470	7430	2578
3980	7410	2949
4480	7390	3310
4980	7370	3670
5470	7360	4025
5980	7340	4389
6470	7320	4736
6970	7270	5067
7460	7210	5378
7980	7200	5745
8480	7200	6105
8970	7190	6449
9460	7180	6792
9970	7180	7158
10460	7170	7499
10960	7160	7847
11460	7160	8205
11970	7150	8558
12470	7140	8903
12970	7130	9247
13470	7120	9590
13970	7100	9918
14470	7090	10259
14970	7040	10538
15460	6930	10713
15970	6740	10763
16470	6450	10623
16980	6000	10188
17470	5340	9328
17980	4380	7875
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19280	0	0
19270	0	0
