190	8220	156
190	8220	156
480	8220	395
670	8220	550
880	8210	722
1080	8210	886
1270	8210	1042
1480	8210	1215
1670	8210	1371
1870	8210	1535
2070	8210	1699
2270	8210	1863
2470	8210	2027
2670	8210	2192
2870	8210	2356
3070	8210	2520
3280	8210	2692
3470	8210	2848
3670	8210	3013
3870	8210	3177
4060	8210	3333
4270	8210	3505
4470	8210	3669
4670	8200	3829
4870	8210	3998
5080	8210	4170
5270	8200	4321
5470	8200	4485
5670	8200	4649
5860	8200	4805
6070	8200	4977
6270	8200	5141
6460	8200	5297
6660	8200	5461
6860	8200	5625
7070	8200	5797
7270	8200	5961
7460	8200	6117
7660	8200	6281
7860	8200	6445
8060	8200	6609
8270	8200	6781
8470	8190	6936
8670	8200	7109
8870	8190	7264
9070	8190	7428
9260	8190	7583
9460	8190	7747
9660	8190	7911
9860	8190	8075
10070	8190	8247
10270	8180	8400
10470	8180	8564
10670	8180	8728
10870	8180	8891
11070	8180	9055
11260	8180	9210
11460	8180	9374
11660	8180	9537
11870	8180	9709
12050	8170	9844
12260	8170	10016
12460	8170	10179
12670	8170	10351
12870	8160	10501
13060	8160	10656
13260	8160	10820
13470	8150	10978
13670	8150	11141
13860	8150	11295
14070	8140	11452
14270	8140	11615
14460	8130	11755
14670	8130	11926
14870	8120	12074
15060	8110	12213
15260	8100	12360
15460	8070	12476
15660	8030	12574
15860	7980	12656
16060	7930	12735
16270	7860	12788
16470	7770	12797
16660	7680	12794
16860	7560	12746
17060	7420	12658
17260	7260	12530
17460	7060	12326
17670	6820	12050
17860	6570	11734
18060	6350	11468
18270	5990	10943
18460	5590	10319
18660	5210	9721
18860	4390	8279
19060	3770	7185
19250	3050	5871
19460	2510	4884
19660	1210	2378
19860	740	1469
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
