490	620	30
980	620	61
1480	620	92
1980	620	122
2470	620	153
2970	620	184
3470	610	211
3990	610	243
4480	610	273
4970	610	303
5470	610	333
5980	600	358
6470	600	388
6970	600	418
7460	600	447
7980	600	478
8480	600	508
8970	600	538
9470	600	568
9970	590	588
10470	590	617
10960	590	646
11460	590	676
11970	580	694
12470	580	723
12970	570	739
13470	560	754
13960	550	767
14470	530	766
14970	510	763
15460	480	742
15970	430	686
16480	360	593
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
17700	0	0
