770	32250	2483
970	32250	3128
1480	32250	4773
1970	32220	6347
2470	32180	7948
2970	32190	9560
3470	32130	11149
3970	32140	12759
4470	32100	14348
4970	32060	15933
5470	31790	17389
5970	31690	18918
6460	31680	20465
6960	31660	22035
7460	31670	23625
7970	31650	25225
8470	31670	26824
8960	31650	28358
9460	31630	29921
9970	31620	31525
10460	31590	33043
10960	31620	34655
11450	31590	36170
11970	31540	37753
12470	31530	39317
12960	31500	40824
13460	31280	42102
13960	30930	43178
14460	30380	43929
14960	29560	44221
15450	28450	43955
15960	26880	42900
16470	24920	41043
16970	22470	38131
17470	19500	34066
17960	16090	28897
18470	12130	22404
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
19820	0	0
