180	7640	138
180	7640	138
490	7640	374
670	7640	511
880	7640	672
1080	7630	824
1280	7640	977
1480	7630	1129
1670	7630	1274
1870	7630	1426
2070	7630	1579
2270	7630	1732
2470	7630	1884
2680	7630	2044
2860	7630	2182
3070	7630	2342
3270	7630	2495
3470	7630	2647
3670	7630	2800
3880	7630	2960
4060	7630	3097
4270	7630	3258
4470	7630	3410
4670	7630	3563
4870	7630	3715
5080	7630	3876
5270	7630	4021
5470	7630	4173
5670	7630	4326
5860	7630	4471
6070	7640	4637
6270	7630	4784
6470	7630	4936
6670	7630	5089
6860	7630	5234
7070	7630	5394
7270	7630	5547
7460	7630	5691
7660	7630	5844
7870	7630	6004
8070	7630	6157
8270	7630	6310
8470	7630	6462
8670	7630	6615
8870	7630	6767
9070	7630	6920
9260	7630	7065
9460	7630	7217
9670	7630	7378
9860	7630	7523
10070	7630	7683
10270	7630	7836
10460	7620	7970
10670	7620	8130
10870	7620	8282
11070	7620	8435
11260	7620	8580
11460	7620	8732
11660	7620	8884
11870	7620	9044
12060	7620	9189
12260	7620	9342
12470	7610	9489
12670	7610	9641
12870	7610	9794
13060	7620	9951
13260	7610	10090
13460	7590	10216
13670	7600	10389
13860	7600	10533
14070	7600	10693
14270	7590	10830
14460	7590	10975
14670	7580	11119
14870	7570	11256
15060	7550	11370
15260	7530	11490
15460	7500	11595
15660	7470	11698
15860	7430	11783
16060	7390	11868
16270	7330	11925
16470	7260	11957
16650	7180	11954
16860	7180	12105
17060	6970	11890
17260	6830	11788
17470	6820	11914
17670	6660	11768
17860	6260	11180
18070	5990	10823
18270	5680	10377
18470	5310	9807
18660	4870	9087
18870	4370	8246
19060	3830	7299
19260	3190	6143
19460	2440	4748
19660	1650	3243
19860	740	1469
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20020	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
20010	0	0
