640	27120	1736
970	27120	2631
1480	27120	4014
1970	27090	5336
2470	27080	6688
2960	27060	8009
3470	27030	9379
3980	26980	10738
4470	26930	12037
4970	26870	13354
5470	26750	14632
5970	26700	15939
6460	26650	17215
6960	26590	18506
7460	26560	19813
7970	26530	21144
8470	26520	22462
8960	26520	23761
9460	26530	25097
9960	26550	26443
10460	26590	27813
10950	26590	29116
11460	26570	30449
11970	26530	31756
12470	26480	33020
12970	26390	34227
13460	26180	35238
13960	25780	35988
14460	25240	36497
14960	24490	36637
15450	23520	36338
15960	22180	35399
16470	20480	33730
16970	18340	31122
17460	15720	27447
17960	12670	22755
18490	8100	14976
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19670	0	0
19660	0	0
