1270	54110	6872
1280	54110	6926
1280	54110	6926
1280	54040	6917
1280	54120	6927
1280	54130	6928
1280	54110	6926
1280	54100	6924
1280	54150	6931
1280	54120	6927
2040	54040	11024
2270	54010	12260
2460	54020	13288
2680	54060	14488
2860	54010	15446
3070	53990	16574
3270	53950	17641
3470	53990	18734
3660	53940	19742
3870	53970	20886
4060	53960	21907
4270	53910	23019
4480	53900	24147
4670	53890	25166
4880	53900	26303
5080	53860	27360
5270	53860	28384
5470	53860	29461
5660	53850	30479
5860	53870	31567
6070	53820	32668
6270	53770	33713
6470	53790	34802
6660	53790	35824
6860	53790	36899
7070	53750	38001
7270	53730	39061
7460	53720	40075
7660	53720	41149
7860	53640	42161
8070	53610	43263
8270	53600	44327
8470	53640	45433
8660	53510	46339
8870	53540	47489
9070	53490	48515
9260	53430	49476
9460	53380	50497
9660	53300	51487
9860	53200	52455
10060	53100	53418
10260	52950	54326
10460	52810	55239
10670	52600	56124
10870	52410	56969
11070	52180	57763
11260	51920	58461
11460	51920	59500
11660	51280	59792
11870	50970	60501
12060	50900	61385
12260	50050	61361
12470	49460	61676
12670	49420	62615
12870	48190	62020
13060	47490	62021
13260	46610	61804
13450	46540	62596
13660	45660	62371
13860	43670	60526
14050	43670	61356
14270	41450	59149
14460	40260	58215
14670	38880	57036
14870	37490	55747
15060	36060	54306
15250	34490	52597
15450	32890	50815
15660	31130	48749
15860	29350	46549
16060	27540	44229
16260	25660	41723
16460	23750	39092
16650	21890	36446
16860	20010	33736
17050	17830	30400
17250	15660	27013
17450	13430	23435
17660	10770	19019
17850	8480	15136
18060	5950	10745
18260	3490	6372
18460	1060	1956
18530	0	0
18530	0	0
18530	0	0
18530	0	0
18530	0	0
18530	0	0
18520	0	0
18530	0	0
18530	0	0
18530	0	0
18520	0	0
18530	0	0
18530	0	0
18530	0	0
18520	0	0
18520	0	0
18520	0	0
18530	0	0
18530	0	0
18530	0	0
18520	0	0
18530	0	0
18520	0	0
18530	0	0
18520	0	0
18520	0	0
18520	0	0
