120	4680	56
280	4680	131
480	4680	225
680	4680	318
880	4680	411
1080	4670	504
1270	4670	593
1480	4670	691
1680	4670	784
1870	4670	873
2070	4660	964
2270	4660	1057
2470	4660	1151
2680	4660	1248
2870	4650	1334
3070	4650	1427
3270	4650	1520
3470	4650	1613
3670	4650	1706
3880	4640	1800
4070	4640	1888
4270	4630	1977
4480	4640	2078
4670	4640	2166
4880	4640	2264
5080	4630	2352
5270	4630	2440
5470	4630	2532
5670	4630	2625
5860	4630	2713
6070	4630	2810
6280	4620	2901
6460	4620	2984
6660	4620	3076
6860	4620	3169
7070	4620	3266
7270	4620	3358
7460	4610	3439
7660	4610	3531
7860	4610	3623
8070	4600	3712
8270	4610	3812
8470	4610	3904
8660	4610	3992
8880	4600	4084
9070	4600	4172
9260	4600	4259
9460	4600	4351
9670	4600	4448
9860	4590	4525
10070	4590	4622
10270	4590	4713
10460	4590	4801
10670	4580	4886
10870	4580	4978
11070	4580	5070
11260	4580	5157
11460	4570	5237
11660	4570	5328
11870	4570	5424
12060	4570	5511
12270	4560	5595
12470	4560	5686
12670	4560	5777
12870	4560	5868
13060	4550	5942
13260	4550	6033
13460	4550	6124
13670	4540	6206
13860	4540	6292
14070	4530	6373
14270	4520	6450
14460	4510	6521
14670	4500	6601
14870	4490	6676
15060	4470	6731
15260	4450	6790
15460	4420	6833
15660	4390	6874
15860	4360	6914
16060	4320	6937
16270	4270	6947
16470	4220	6950
16660	4150	6913
16860	4070	6862
17060	3970	6772
17260	3910	6748
17470	3720	6498
17670	3560	6290
17870	3380	6040
18070	3160	5710
18270	2890	5280
18470	2590	4783
18660	2220	4142
18870	1790	3377
19060	1340	2554
19260	770	1483
19470	150	292
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
19500	0	0
