90	600	5
290	600	17
480	600	29
680	600	40
870	600	52
1080	590	63
1280	590	75
1480	590	87
1670	590	98
1870	590	110
2070	590	122
2270	590	133
2460	590	145
2680	590	158
2870	590	169
3070	590	181
3280	590	193
3470	590	204
3670	590	216
3880	590	228
4070	590	240
4270	590	251
4470	590	263
4670	590	275
4870	590	287
5080	590	299
5270	590	310
5470	590	322
5670	590	334
5860	590	345
6070	590	358
6270	590	369
6460	590	381
6660	590	392
6860	590	404
7070	590	417
7270	590	428
7460	590	440
7660	590	451
7860	590	463
8060	590	475
8270	590	487
8470	590	499
8660	590	510
8870	590	523
9070	590	535
9260	590	546
9470	580	549
9670	590	570
9860	590	581
10070	580	584
10270	580	595
10460	580	606
10670	580	618
10870	580	630
11070	580	642
11260	580	653
11460	580	664
11660	580	676
11870	580	688
12060	580	699
12260	580	711
12470	580	723
12670	580	734
12860	570	733
13070	570	744
13260	570	755
13460	570	767
13670	570	779
13860	560	776
14070	560	787
14270	550	784
14460	550	795
14670	540	792
14870	530	788
15060	520	783
15260	510	778
15450	500	772
15660	490	767
15860	470	745
16060	450	722
16260	430	699
16470	400	658
16660	370	616
16860	330	556
17060	290	494
17260	230	396
17470	160	279
17670	80	141
17860	0	0
17860	0	0
17860	0	0
17860	0	0
17860	0	0
17860	0	0
17860	0	0
17860	0	0
17870	0	0
17860	0	0
17870	0	0
17870	0	0
17860	0	0
17860	0	0
17860	0	0
17870	0	0
17860	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
17870	0	0
