490	4620	226
970	4620	448
1480	4620	684
1980	4610	912
2470	4600	1136
2970	4600	1366
3470	4590	1592
3980	4580	1822
4480	4570	2047
4970	4570	2271
5470	4560	2494
5980	4550	2720
6470	4540	2937
6960	4520	3145
7460	4510	3364
7970	4510	3594
8470	4510	3819
8970	4500	4036
9470	4500	4261
9970	4490	4476
10460	4490	4696
10960	4490	4921
11460	4480	5134
11970	4480	5362
12470	4470	5574
12970	4460	5784
13470	4460	6007
13960	4450	6212
14460	4440	6420
14970	4420	6616
15460	4380	6771
15970	4320	6899
16470	4230	6966
16970	4100	6957
17470	3880	6778
17960	3550	6375
18470	3050	5633
19900	0	0
19900	0	0
19900	0	0
19890	0	0
19900	0	0
19900	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
