170	6000	102
170	6000	102
480	6000	288
670	5990	401
880	5990	527
1080	5990	646
1270	5990	760
1480	5990	886
1670	5990	1000
1870	5990	1120
2070	5980	1237
2260	5980	1351
2470	5980	1477
2670	5980	1596
2870	5980	1716
3070	5970	1832
3270	5970	1952
3470	5970	2071
3670	5970	2190
3870	5970	2310
4060	5970	2423
4270	5970	2549
4470	5970	2668
4670	5970	2787
4870	5970	2907
5080	5970	3032
5270	5970	3146
5470	5970	3265
5670	5970	3384
5860	5970	3498
6070	5970	3623
6270	5970	3743
6460	5970	3856
6670	5970	3981
6860	5970	4095
7070	5980	4227
7270	5980	4347
7460	5980	4461
7660	5980	4580
7860	5980	4700
8070	5980	4825
8270	5980	4945
8470	5970	5056
8660	5980	5178
8870	5970	5295
9070	5970	5414
9260	5970	5528
9460	5970	5647
9670	5970	5772
9860	5970	5886
10060	5970	6005
10270	5960	6120
10460	5980	6255
10670	5970	6369
10870	5970	6489
11060	5970	6602
11260	5960	6710
11460	5960	6830
11660	5960	6949
11870	5960	7074
12060	5960	7187
12260	5960	7306
12470	5960	7432
12660	5960	7545
12870	5960	7670
13060	5960	7783
13260	5960	7902
13460	5960	8022
13670	5960	8147
13860	5960	8260
14070	5960	8385
14270	5950	8490
14460	5950	8603
14670	5950	8728
14870	5940	8832
15060	5930	8930
15260	5910	9018
15460	5900	9121
15660	5870	9192
15860	5830	9246
16060	5800	9314
16260	5740	9333
16470	5690	9371
16660	5620	9362
16860	5530	9323
17060	5420	9246
17260	5300	9147
17460	5150	8991
17670	4960	8764
17860	4750	8483
18070	4490	8113
18270	4210	7691
18470	3860	7129
18660	3440	6419
18870	2960	5585
19060	2400	4574
19260	1790	3447
19470	1060	2063
19660	190	373
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19690	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
19700	0	0
