520	22460	1168
970	22460	2179
1480	22460	3324
1980	22380	4431
2470	22360	5522
2970	22320	6629
3470	22300	7738
3980	22270	8863
4470	22250	9945
4970	22220	11043
5470	22210	12148
5980	22190	13269
6470	22180	14350
6960	22170	15430
7460	22150	16523
7970	22140	17645
8480	22130	18766
8960	22120	19819
9470	22110	20938
9970	22100	22033
10470	22080	23117
10960	22060	24177
11460	22040	25257
11970	22020	26357
12470	22000	27434
12960	21970	28473
13460	21930	29517
13960	21900	30572
14470	21870	31645
14970	21840	32694
15460	21770	33656
15970	21350	34095
16470	20570	33878
16970	19400	32921
17470	17790	31079
17970	15720	28248
18470	13160	24306
18970	10060	19083
20300	0	0
20300	0	0
20300	0	0
20300	0	0
20300	0	0
20300	0	0
20300	0	0
20300	0	0
20300	0	0
