480	5750	276
970	5750	558
1480	5750	851
1980	5700	1128
2480	5710	1416
2970	5700	1692
3470	5700	1977
3980	5690	2264
4470	5700	2547
4970	5700	2832
5470	5700	3117
5980	5690	3402
6470	5690	3681
6960	5690	3960
7460	5690	4244
7970	5690	4534
8470	5690	4819
8970	5690	5103
9470	5690	5388
9970	5690	5672
10460	5690	5951
10960	5690	6236
11460	5690	6520
11970	5690	6810
12470	5690	7095
12970	5690	7379
13470	5680	7650
13960	5680	7929
14460	5670	8198
14970	5670	8487
15460	5660	8750
15960	5650	9017
16470	5620	9256
16970	5500	9333
17470	5210	9101
17960	4730	8495
18470	3970	7332
19870	0	0
19880	0	0
19880	0	0
19870	0	0
19870	0	0
19880	0	0
19870	0	0
19880	0	0
19870	0	0
19870	0	0
