480	3910	188
970	3910	379
1480	3910	579
1980	3900	772
2470	3890	960
2970	3880	1152
3470	3880	1346
3980	3880	1544
4470	3870	1729
4970	3860	1918
5470	3850	2105
5980	3830	2290
6470	3830	2478
6970	3820	2662
7460	3820	2849
7980	3820	3048
8480	3810	3230
8960	3810	3413
9460	3810	3604
9970	3800	3788
10460	3800	3974
10960	3790	4153
11450	3790	4339
11970	3790	4536
12470	3780	4713
12970	3770	4889
13470	3760	5064
13960	3750	5235
14470	3730	5397
14970	3710	5553
15460	3670	5673
15970	3600	5749
16470	3510	5780
16970	3350	5684
17460	3120	5447
17970	2760	4959
18470	2170	4007
19610	0	0
19610	0	0
19610	0	0
19610	0	0
19610	0	0
19610	0	0
19600	0	0
19610	0	0
19610	0	0
19600	0	0
