480	7610	365
970	7610	738
1480	7610	1126
1970	7600	1497
2470	7590	1874
2970	7590	2254
3470	7580	2630
3970	7570	3005
4470	7570	3383
4970	7560	3757
5470	7550	4129
5970	7540	4501
6460	7520	4857
6960	7450	5185
7460	7360	5490
7970	7360	5865
8470	7360	6233
8960	7350	6585
9460	7350	6953
9960	7350	7320
10460	7340	7677
10960	7340	8044
11450	7330	8392
11970	7330	8774
12460	7320	9120
12960	7320	9486
13460	7310	9839
13960	7300	10190
14460	7270	10512
14960	7220	10801
15450	7130	11015
15960	6980	11140
16460	6760	11126
16960	6410	10871
17460	5870	10249
17960	5080	9123
18470	3860	7129
19530	0	0
19530	0	0
19530	0	0
19530	0	0
19530	0	0
19520	0	0
19520	0	0
19530	0	0
19520	0	0
19520	0	0
