480	8330	400
970	8330	808
1480	8330	1233
1970	8310	1637
2470	8300	2050
2970	8290	2462
3470	8280	2873
3980	8280	3295
4470	8270	3696
4970	8260	4105
5470	8260	4518
5980	8250	4933
6460	8230	5316
6970	8230	5736
7460	8230	6139
7970	8220	6551
8480	8220	6970
8970	8220	7373
9470	8210	7774
9970	8210	8185
10460	8200	8577
10960	8200	8987
11460	8190	9385
11970	8180	9791
12470	8180	10200
12970	8170	10596
13470	8150	10978
13960	8140	11363
14470	8120	11749
14970	8090	12110
15460	8010	12383
15970	7890	12600
16470	7680	12648
16970	7360	12489
17470	6870	12001
17970	6160	11069
18470	5110	9438
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
19870	0	0
