480	4030	193
970	4030	391
1480	4030	596
1980	4020	795
2470	4010	990
2970	3990	1185
3470	3990	1384
3980	3980	1584
4470	3980	1779
4970	3980	1978
5470	3970	2171
5980	3970	2374
6460	3960	2558
6970	3960	2760
7460	3960	2954
7970	3960	3156
8480	3950	3349
8970	3950	3543
9470	3940	3731
9970	3940	3928
10460	3940	4121
10960	3930	4307
11460	3930	4503
11970	3930	4704
12470	3920	4888
12970	3920	5084
13470	3910	5266
13960	3900	5444
14460	3900	5639
14970	3890	5823
15460	3890	6013
15970	3880	6196
16470	3860	6357
16970	3800	6448
17470	3630	6341
17960	3280	5890
18480	2620	4841
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
19590	0	0
