680	29210	1986
680	29210	1986
680	29210	1986
690	29210	2015
690	29190	2014
690	29200	2014
690	29200	2014
1470	29160	4286
1670	29140	4866
1860	29130	5418
2060	29130	6000
2260	29130	6583
2460	29100	7158
2670	29110	7772
2860	29100	8322
3060	29080	8898
3270	29070	9505
3470	29060	10083
3660	29040	10628
3870	29040	11238
4060	29010	11778
4260	28990	12349
4470	28980	12954
4660	28970	13500
4870	28960	14103
5070	28950	14677
5260	28930	15217
5460	28930	15795
5660	28930	16374
5860	28920	16947
6060	28910	17519
6270	28900	18120
6460	28880	18656
6660	28890	19240
6860	28880	19811
7060	28870	20382
7270	28880	20995
7460	28860	21529
7660	28860	22106
7860	28840	22668
8060	28830	23236
8260	28810	23797
8460	28800	24364
8650	28790	24903
8860	28790	25507
9070	28780	26103
9260	28770	26641
9460	28760	27206
9660	28770	27791
9850	28750	28318
10060	28740	28912
10260	28730	29476
10460	28720	30041
10660	28720	30615
10860	28720	31189
11060	28720	31764
11260	28710	32327
11450	28680	32838
11650	28670	33400
11860	28660	33990
12050	28640	34511
12250	28590	35022
12460	28540	35560
12660	28480	36055
12860	28410	36535
13060	28320	36985
13260	28240	37446
13460	28110	37836
13660	27970	38207
13850	27820	38530
14060	27700	38946
14270	27410	39114
14460	27170	39287
14660	26880	39406
14860	26550	39453
15060	26180	39427
15260	25720	39248
15450	25240	38995
15650	24670	38608
15860	24040	38127
16050	23350	37476
16260	22560	36682
16460	22120	36409
16650	21210	35314
16860	20240	34124
17050	18640	31781
17250	17450	30101
17450	16120	28129
17660	14650	25871
17860	13200	23575
18060	11530	20823
18260	9820	17931
18450	8060	14870
18660	6170	11513
18860	4190	7902
19050	2260	4305
19240	240	461
19260	0	0
19260	0	0
19260	0	0
19260	0	0
19260	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
19250	0	0
