90	1630	15
280	1630	46
480	1630	78
670	1620	108
870	1620	140
1080	1620	174
1270	1620	205
1470	1620	238
1670	1610	268
1860	1610	299
2060	1610	331
2270	1610	365
2460	1610	396
2670	1610	429
2860	1610	460
3070	1610	494
3270	1610	526
3470	1610	558
3660	1610	589
3870	1610	623
4060	1600	649
4270	1610	687
4470	1600	715
4660	1600	745
4870	1600	779
5080	1600	812
5260	1600	841
5470	1600	875
5660	1600	905
5860	1600	937
6060	1600	969
6270	1600	1003
6460	1590	1027
6660	1590	1058
6860	1590	1090
7060	1590	1122
7270	1590	1155
7460	1590	1186
7660	1590	1217
7860	1590	1249
8070	1580	1275
8260	1580	1305
8470	1580	1338
8660	1580	1368
8860	1580	1399
9060	1580	1431
9260	1570	1453
9460	1570	1485
9660	1570	1516
9850	1570	1546
10060	1570	1579
10260	1570	1610
10460	1570	1642
10660	1560	1662
10870	1560	1695
11060	1560	1725
11260	1560	1756
11450	1560	1786
11650	1550	1805
11860	1550	1838
12050	1550	1867
12250	1550	1898
12460	1540	1918
12660	1540	1949
12860	1540	1980
13060	1540	2011
13260	1530	2028
13460	1530	2059
13660	1530	2089
13860	1520	2106
14060	1510	2123
14270	1500	2140
14460	1490	2154
14660	1480	2169
14870	1460	2171
15060	1430	2153
15260	1410	2151
15450	1380	2132
15660	1340	2098
15860	1300	2061
16050	1250	2006
16260	1190	1934
16470	1120	1844
16660	1040	1732
16860	940	1584
17060	820	1398
17260	670	1156
17460	510	890
17660	310	547
17860	80	142
17930	10	17
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17920	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17920	0	0
17930	0	0
17930	0	0
17930	0	0
17920	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
17930	0	0
