480	16690	801
970	16690	1619
1480	16690	2470
1980	16540	3274
2470	16490	4073
2970	16550	4915
3470	16580	5753
3980	16520	6574
4470	16460	7357
4970	16410	8155
5470	16380	8959
5980	16370	9789
6470	16330	10565
6970	16290	11354
7460	16240	12115
7970	16250	12951
8480	16210	13746
8970	16160	14495
9460	16120	15249
9970	16130	16081
10460	16140	16882
10960	16120	17667
11460	16100	18450
11970	16080	19247
12470	16060	20026
12970	16040	20803
13470	16000	21552
13960	15960	22280
14460	15940	23049
14970	15910	23817
15460	15860	24519
15970	15540	24817
16470	14880	24507
16970	13880	23554
17470	12500	21837
17960	10690	19199
18470	8450	15607
19890	0	0
19880	0	0
19880	0	0
19880	0	0
19880	0	0
19880	0	0
19880	0	0
19890	0	0
19880	0	0
19880	0	0
