100	2800	28
280	2800	78
480	2800	134
670	2800	187
880	2800	246
1080	2800	302
1280	2800	358
1480	2800	414
1680	2800	470
1870	2800	523
2070	2790	577
2270	2800	635
2470	2800	691
2680	2800	750
2870	2800	803
3070	2800	859
3270	2800	915
3470	2800	971
3670	2800	1027
3870	2800	1083
4070	2800	1139
4270	2790	1191
4470	2790	1247
4660	2790	1300
4880	2800	1366
5080	2800	1422
5270	2800	1475
5470	2800	1531
5670	2800	1587
5860	2800	1640
6070	2800	1699
6270	2800	1755
6470	2800	1811
6670	2800	1867
6870	2800	1923
7070	2800	1979
7270	2790	2028
7460	2780	2073
7660	2790	2137
7870	2790	2195
8060	2790	2248
8270	2790	2307
8470	2790	2363
8660	2790	2416
8870	2790	2474
9070	2790	2530
9270	2790	2586
9470	2790	2642
9660	2790	2695
9860	2790	2750
10060	2790	2806
10270	2790	2865
10470	2790	2921
10670	2790	2976
10870	2790	3032
11070	2790	3088
11260	2790	3141
11460	2780	3185
11660	2790	3253
11860	2780	3297
12060	2780	3352
12260	2780	3408
12470	2780	3466
12670	2780	3522
12870	2780	3577
13060	2780	3630
13260	2780	3686
13460	2780	3741
13670	2770	3786
13860	2770	3839
14070	2770	3897
14280	2770	3955
14460	2760	3990
14670	2760	4048
14870	2750	4089
15060	2740	4126
15270	2730	4168
15460	2720	4205
15660	2700	4228
15870	2680	4253
16060	2660	4271
16260	2630	4276
16470	2590	4265
16660	2550	4248
16860	2500	4215
17060	2440	4162
17260	2370	4090
17460	2290	3998
17670	2190	3869
17870	2060	3681
18070	1920	3469
18270	1750	3197
18470	1550	2862
18660	1310	2444
18870	1010	1905
19050	690	1314
19260	290	558
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19400	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19400	0	0
19400	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
19390	0	0
