120	4450	53
280	4450	125
480	4450	214
680	4450	302
880	4450	391
1090	4440	483
1280	4440	568
1480	4440	657
1680	4440	745
1870	4440	830
2070	4440	919
2270	4440	1007
2470	4440	1096
2680	4440	1189
2870	4440	1274
3070	4440	1363
3280	4440	1456
3470	4440	1540
3670	4440	1629
3880	4440	1722
4070	4430	1803
4270	4430	1891
4480	4430	1984
4670	4430	2068
4870	4430	2157
5080	4430	2250
5270	4430	2334
5470	4430	2423
5670	4430	2511
5860	4430	2595
6070	4430	2689
6280	4420	2775
6470	4420	2859
6670	4420	2948
6870	4420	3036
7070	4420	3124
7270	4420	3213
7460	4410	3289
7660	4420	3385
7870	4420	3478
8070	4420	3566
8270	4420	3655
8480	4420	3748
8670	4420	3832
8880	4420	3924
9070	4410	3999
9260	4410	4083
9470	4410	4176
9670	4410	4264
9860	4410	4348
10070	4410	4440
10270	4410	4529
10470	4410	4617
10670	4410	4705
10870	4400	4782
11070	4400	4870
11260	4400	4954
11460	4400	5042
11660	4400	5130
11870	4400	5222
12060	4400	5306
12270	4390	5386
12470	4390	5474
12670	4390	5562
12870	4390	5649
13070	4390	5737
13260	4390	5821
13470	4390	5913
13670	4380	5987
13870	4380	6075
14070	4380	6162
14280	4370	6240
14470	4370	6323
14670	4360	6396
14870	4350	6468
15060	4330	6520
15270	4310	6581
15460	4290	6632
15670	4260	6675
15860	4230	6708
16060	4200	6745
16270	4150	6752
16470	4100	6752
16660	4040	6730
16860	3960	6676
17060	3880	6619
17260	3770	6507
17470	3640	6359
17670	3490	6166
17870	3320	5932
18070	3110	5619
18270	2860	5225
18470	2570	4746
18670	2230	4163
18870	1830	3453
19070	1390	2650
19260	860	1656
19470	280	545
19550	70	136
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19540	0	0
19550	0	0
19540	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
19550	0	0
