200	9090	182
200	9090	182
470	9090	427
660	9080	599
870	9070	789
1070	9060	969
1260	9060	1141
1470	9050	1330
1670	9050	1511
1860	9040	1681
2060	9040	1862
2250	9030	2031
2460	9030	2221
2670	9030	2411
2860	9020	2579
3060	9020	2760
3270	9010	2946
3470	9010	3126
3660	9000	3294
3870	9000	3483
4060	8990	3649
4260	8990	3829
4460	8990	4009
4660	8990	4189
4870	8980	4373
5070	8980	4552
5260	8970	4718
5460	8970	4897
5660	8960	5071
5850	8960	5241
6060	8960	5429
6260	8950	5602
6450	8950	5772
6660	8950	5960
6860	8940	6132
7060	8940	6311
7270	8940	6499
7450	8930	6652
7660	8930	6840
7860	8920	7011
8060	8920	7189
8260	8910	7359
8460	8910	7537
8660	8910	7716
8860	8900	7885
9060	8900	8063
9260	8890	8232
9460	8880	8400
9660	8880	8578
9850	8870	8736
10050	8870	8914
10260	8860	9090
10450	8860	9258
10650	8850	9425
10860	8850	9611
11050	8840	9768
11260	8840	9953
11450	8830	10110
11650	8820	10275
11860	8820	10460
12050	8810	10616
12250	8800	10780
12460	8790	10952
12660	8790	11128
12860	8780	11291
13060	8760	11440
13260	8750	11602
13460	8740	11764
13660	8720	11911
13860	8690	12044
14060	8650	12161
14270	8610	12286
14450	8560	12369
14660	8490	12446
14860	8420	12512
15060	8330	12544
15250	8220	12535
15440	8110	12521
15650	7950	12441
15860	7780	12339
16050	7590	12181
16250	7350	11943
16460	7070	11637
16650	6770	11272
16860	6400	10790
17060	5970	10184
17250	5480	9453
17450	4920	8585
17660	4270	7540
17850	3580	6390
18060	2770	5002
18260	2320	4236
18450	1070	1974
18620	100	186
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
18620	0	0
