480	1230	59
970	1230	119
1480	1230	182
1980	1230	243
2470	1220	301
2970	1220	362
3470	1220	423
3980	1220	485
4480	1210	542
4970	1210	601
5470	1200	656
5980	1200	717
6470	1200	776
6970	1200	836
7460	1200	895
7970	1200	956
8480	1200	1017
8960	1190	1066
9470	1190	1126
9970	1190	1186
10470	1190	1245
10960	1190	1304
11460	1180	1352
11970	1180	1412
12470	1180	1471
12970	1180	1530
13470	1170	1575
13960	1160	1619
14470	1140	1649
14960	1120	1675
15460	1090	1685
15970	1040	1660
16470	980	1614
16970	880	1493
17480	720	1258
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
18630	0	0
