190	8340	158
190	8340	158
480	8340	400
680	8330	566
880	8330	733
1080	8330	899
1280	8330	1066
1480	8320	1231
1680	8320	1397
1870	8320	1555
2070	8320	1722
2270	8320	1888
2480	8310	2060
2680	8310	2227
2860	8310	2376
3070	8310	2551
3280	8310	2725
3470	8300	2880
3670	8300	3046
3880	8300	3220
4070	8300	3378
4270	8300	3544
4480	8300	3718
4670	8300	3876
4880	8300	4050
5080	8290	4211
5270	8290	4368
5470	8290	4534
5680	8290	4708
5860	8290	4857
6070	8290	5032
6280	8290	5206
6470	8280	5357
6670	8290	5529
6870	8280	5688
7070	8280	5853
7270	8280	6019
7460	8280	6176
7660	8280	6342
7860	8280	6508
8070	8280	6681
8270	8270	6839
8480	8270	7012
8670	8270	7170
8870	8270	7335
9070	8260	7491
9260	8260	7648
9470	8260	7822
9670	8260	7987
9860	8250	8134
10070	8250	8307
10270	8250	8472
10470	8250	8637
10680	8250	8811
10870	8240	8956
11070	8240	9121
11260	8240	9278
11460	8240	9443
11660	8230	9596
11870	8230	9769
12060	8230	9925
12270	8220	10085
12470	8220	10250
12670	8220	10414
12870	8210	10566
13070	8200	10717
13260	8200	10873
13470	8190	11031
13670	8180	11182
13870	8180	11345
14070	8150	11467
14280	8160	11652
14460	8180	11828
14670	8150	11956
14870	8140	12104
15060	8130	12243
15270	8110	12383
15460	8090	12507
15660	8040	12590
15870	7990	12680
16070	7930	12743
16270	7840	12755
16470	7750	12764
16660	7640	12728
16860	7540	12712
17060	7340	12522
17270	7150	12348
17470	6930	12106
17670	6660	11768
17860	6370	11376
18070	6010	10860
18270	5600	10231
18470	5130	9475
18660	4620	8620
18870	3960	7472
19060	3300	6289
19260	2520	4853
19470	1670	3251
19660	720	1415
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19800	0	0
19800	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19800	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
19810	0	0
