490	6300	309
980	6300	617
1480	6300	932
1980	6300	1247
2470	6300	1556
2970	6290	1868
3470	6290	2182
3980	6280	2499
4480	6270	2808
4980	6260	3117
5470	6250	3418
5980	6240	3731
6470	6210	4017
6970	6210	4328
7460	6210	4632
7980	6200	4947
8480	6200	5257
8970	6200	5561
9470	6190	5861
9970	6190	6171
10470	6190	6480
10960	6180	6773
11470	6180	7088
11970	6170	7385
12470	6170	7693
12970	6160	7989
13470	6150	8284
13960	6140	8571
14470	6130	8870
14970	6110	9146
15460	6080	9399
15970	6000	9582
16470	5880	9684
16970	5670	9621
17470	5350	9346
17970	4860	8733
18470	4110	7591
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
19890	0	0
