1260	53780	6776
1270	53780	6830
1270	53780	6830
1270	53750	6826
1270	53760	6827
1270	53780	6830
1270	53740	6824
1270	53760	6827
1270	53750	6826
1270	53680	6817
2050	53610	10990
2260	53580	12109
2460	53570	13178
2670	53470	14276
2860	53280	15238
3060	53100	16248
3270	52950	17314
3470	52810	18325
3670	52740	19355
3870	52700	20394
4060	52660	21379
4270	52580	22451
4470	52600	23512
4670	52600	24564
4870	52730	25679
5070	52780	26759
5260	52880	27814
5470	53000	28991
5670	53000	30051
5860	53020	31069
6070	53060	32207
6270	53120	33306
6460	53070	34283
6660	53070	35344
6860	53030	36378
7070	53030	37492
7270	53040	38560
7460	52980	39523
7660	52940	40552
7860	52960	41626
8050	52950	42624
8270	52830	43690
8470	52780	44704
8660	52680	45620
8870	52620	46673
9070	52390	47517
9260	52240	48374
9460	52080	49267
9660	51920	50154
9850	51720	50944
10060	51520	51829
10260	51290	52623
10450	50970	53263
10660	50570	53907
10860	50190	54506
11050	49670	54885
11260	48930	55095
11450	48050	55017
11650	47280	55081
11860	46540	55196
12050	45970	55393
12260	45650	55966
12470	45420	56638
12660	45210	57235
12870	44950	57850
13060	44420	58012
13260	44150	58542
13460	43050	57945
13660	42070	57467
13860	41070	56923
14060	40540	56999
14270	39430	56266
14460	38850	56177
14660	39050	57247
14870	37550	55836
15060	36850	55496
15250	36540	55723
15450	34990	54059
15660	33680	52742
15850	32540	51575
16050	30720	49305
16260	29020	47186
16440	28870	47462
16650	25620	42657
16860	23380	39418
17050	22540	38430
17250	19330	33344
17450	16880	29455
17650	15920	28098
17850	12590	22473
18060	10120	18276
18250	8390	15311
18460	5660	10448
18660	3250	6064
18840	2390	4502
18930	0	0
18940	0	0
18940	0	0
18950	0	0
18960	0	0
18950	0	0
18960	0	0
18960	0	0
18960	0	0
18950	0	0
18950	0	0
18950	0	0
18940	0	0
18940	0	0
18930	0	0
18920	0	0
18920	0	0
18910	0	0
18900	0	0
18900	0	0
18880	0	0
18880	0	0
18870	0	0
18870	0	0
18870	0	0
