480	670	32
970	670	65
1480	670	99
1970	670	131
2470	670	165
2960	670	198
3470	670	232
3980	670	266
4470	670	299
4970	660	328
5470	670	366
5970	660	394
6460	660	426
6960	660	459
7460	660	492
7970	660	526
8470	660	559
8960	660	591
9470	660	625
9970	660	658
10460	660	690
10960	650	712
11460	650	744
11970	650	778
12460	640	797
12970	640	830
13460	630	847
13960	620	865
14460	600	867
14960	580	867
15460	540	834
15970	500	798
16470	440	724
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
17900	0	0
